,year,league,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,titles
101,2009,Premier-League,Manchester United,40,25.5,25,€9.62m,€384.88m,['English Champion 08/09']
102,2009,Premier-League,Liverpool FC,34,25.2,25,€9.75m,€331.55m,[]
103,2009,Premier-League,Arsenal FC,45,23.2,31,€6.98m,€314.30m,[]
104,2009,Premier-League,Manchester City,40,25.6,25,€7.81m,€312.50m,[]
105,2009,Premier-League,Tottenham Hotspur,41,24.9,20,€6.43m,€263.53m,[]
106,2009,Premier-League,Everton FC,42,24.6,23,€5.21m,€218.93m,[]
107,2009,Premier-League,Aston Villa,31,27.1,14,€5.40m,€167.38m,[]
108,2009,Premier-League,Sunderland AFC,38,26.1,26,€3.46m,€131.58m,[]
109,2009,Premier-League,West Ham United,35,25.3,20,€3.48m,€121.75m,[]
110,2009,Premier-League,Fulham FC,41,27.0,26,€2.47m,€101.18m,[]
111,2009,Premier-League,Portsmouth FC,45,27.0,29,€2.15m,€96.65m,[]
112,2009,Premier-League,Blackburn Rovers,35,26.8,29,€2.62m,€91.63m,[]
113,2009,Premier-League,Bolton Wanderers,32,26.9,18,€2.68m,€85.80m,[]
114,2009,Premier-League,Stoke City,39,27.0,19,€2.07m,€80.70m,[]
115,2009,Premier-League,Wigan Athletic,36,26.6,27,€2.16m,€77.60m,[]
116,2009,Premier-League,Hull City,37,27.6,23,€1.98m,€73.20m,[]
117,2009,Premier-League,Birmingham City,36,27.1,19,€1.93m,€69.65m,[]
118,2009,Premier-League,Wolverhampton Wanderers,37,25.7,21,€1.77m,€65.48m,['English 2nd tier champion 08/09']
119,2009,Premier-League,Burnley FC,33,26.5,20,€1.46m,€48.15m,[]
120,2010,Premier-League,Chelsea FC,33,25.9,23,€12.85m,€424.10m,"['English Champion 09/10', 'FA Cup Winner 09/10']"
121,2010,Premier-League,Manchester City,45,24.9,28,€8.98m,€404.18m,[]
122,2010,Premier-League,Manchester United,43,25.7,29,€9.02m,€388.00m,[]
123,2010,Premier-League,Liverpool FC,42,24.9,25,€8.08m,€339.20m,[]
124,2010,Premier-League,Arsenal FC,34,24.8,27,€9.53m,€324.00m,[]
125,2010,Premier-League,Tottenham Hotspur,38,26.3,22,€8.08m,€307.08m,[]
126,2010,Premier-League,Aston Villa,39,26.7,21,€5.20m,€202.80m,[]
127,2010,Premier-League,Everton FC,32,25.4,21,€5.76m,€184.48m,[]
128,2010,Premier-League,Sunderland AFC,39,25.2,20,€3.83m,€149.33m,[]
129,2010,Premier-League,West Ham United,40,26.4,24,€3.47m,€138.75m,[]
130,2010,Premier-League,Newcastle United,38,25.2,17,€3.14m,€119.48m,['English 2nd tier champion 09/10']
131,2010,Premier-League,Fulham FC,34,28.9,27,€3.22m,€109.55m,[]
132,2010,Premier-League,Bolton Wanderers,34,26.9,18,€2.95m,€100.15m,[]
133,2010,Premier-League,Birmingham City,34,27.3,20,€2.81m,€95.38m,[]
134,2010,Premier-League,Stoke City,33,28.5,20,€2.86m,€94.45m,[]
135,2010,Premier-League,Blackburn Rovers,37,26.6,29,€2.47m,€91.53m,[]
136,2010,Premier-League,West Bromwich Albion,37,25.8,24,€2.35m,€86.88m,[]
137,2010,Premier-League,Wolverhampton Wanderers,42,25.2,24,€1.99m,€83.55m,[]
138,2010,Premier-League,Wigan Athletic,35,25.5,24,€2.30m,€80.50m,[]
139,2010,Premier-League,Blackpool FC,45,25.7,23,€1.11m,€50.03m,[]
140,2011,Premier-League,Manchester City,36,25.9,24,€13.85m,€498.60m,['FA Cup Winner 10/11']
141,2011,Premier-League,Manchester United,41,25.1,24,€9.86m,€404.10m,['English Champion 10/11']
142,2011,Premier-League,Chelsea FC,32,27.1,21,€11.73m,€375.50m,[]
143,2011,Premier-League,Arsenal FC,45,24.7,35,€8.05m,€362.43m,[]
144,2011,Premier-League,Tottenham Hotspur,50,25.7,27,€6.47m,€323.50m,[]
145,2011,Premier-League,Liverpool FC,31,26.1,18,€7.64m,€236.90m,[]
146,2011,Premier-League,Everton FC,36,26.8,25,€4.72m,€169.95m,[]
147,2011,Premier-League,Newcastle United,37,25.3,21,€4.37m,€161.70m,[]
148,2011,Premier-League,Sunderland AFC,36,25.9,20,€3.51m,€126.50m,[]
149,2011,Premier-League,Aston Villa,37,26.2,23,€3.34m,€123.50m,[]
150,2011,Premier-League,Fulham FC,36,27.6,28,€2.78m,€100.00m,[]
151,2011,Premier-League,Bolton Wanderers,38,26.4,19,€2.37m,€90.05m,[]
152,2011,Premier-League,Stoke City,32,29.1,16,€2.55m,€81.65m,[]
153,2011,Premier-League,Queens Park Rangers,48,28.2,25,€1.70m,€81.38m,['English 2nd tier champion 10/11']
154,2011,Premier-League,Blackburn Rovers,37,25.9,26,€2.16m,€80.00m,[]
155,2011,Premier-League,Wolverhampton Wanderers,37,25.6,24,€2.11m,€78.05m,[]
156,2011,Premier-League,Swansea City,34,26.0,21,€2.22m,€75.60m,[]
157,2011,Premier-League,Wigan Athletic,30,26.7,22,€2.48m,€74.25m,[]
158,2011,Premier-League,West Bromwich Albion,36,26.5,24,€1.93m,€69.55m,[]
159,2011,Premier-League,Norwich City,29,26.0,12,€2.03m,€58.75m,[]
160,2012,Premier-League,Manchester City,41,25.3,29,€12.25m,€502.10m,['English Champion 11/12']
161,2012,Premier-League,Manchester United,41,25.3,24,€11.16m,€457.50m,[]
162,2012,Premier-League,Chelsea FC,34,26.4,25,€13.36m,€454.25m,"['FA Cup Winner 11/12', 'Champions League Winner 11/12']"
163,2012,Premier-League,Arsenal FC,42,24.4,35,€7.07m,€296.90m,[]
164,2012,Premier-League,Tottenham Hotspur,41,26.0,21,€7.24m,€296.80m,[]
165,2012,Premier-League,Liverpool FC,41,24.0,21,€6.73m,€276.10m,[]
166,2012,Premier-League,Newcastle United,39,25.1,26,€5.13m,€200.25m,[]
167,2012,Premier-League,Everton FC,29,26.2,20,€4.82m,€139.75m,[]
168,2012,Premier-League,Sunderland AFC,37,25.8,19,€3.62m,€133.90m,[]
169,2012,Premier-League,Queens Park Rangers,38,29.2,22,€3.16m,€120.05m,[]
170,2012,Premier-League,Aston Villa,33,25.2,21,€3.35m,€110.50m,[]
171,2012,Premier-League,Fulham FC,37,28.0,32,€2.97m,€109.85m,[]
172,2012,Premier-League,Stoke City,30,28.9,18,€3.47m,€104.05m,[]
173,2012,Premier-League,West Ham United,39,25.9,20,€2.64m,€103.00m,[]
174,2012,Premier-League,Swansea City,33,26.7,22,€3.10m,€102.25m,[]
175,2012,Premier-League,West Bromwich Albion,32,26.6,23,€2.92m,€93.50m,[]
176,2012,Premier-League,Wigan Athletic,37,26.2,29,€2.47m,€91.55m,[]
177,2012,Premier-League,Southampton FC,40,25.3,16,€2.08m,€83.05m,[]
178,2012,Premier-League,Norwich City,36,26.4,16,€2.03m,€73.25m,[]
179,2012,Premier-League,Reading FC,35,26.9,25,€1.32m,€46.25m,['English 2nd tier champion 11/12']
180,2013,Premier-League,Chelsea FC,49,25.2,40,€11.92m,€584.20m,['Europa League Winner 12/13']
181,2013,Premier-League,Manchester City,27,27.3,21,€16.88m,€455.80m,[]
182,2013,Premier-League,Manchester United,37,26.1,24,€10.88m,€402.55m,['English Champion 12/13']
183,2013,Premier-League,Arsenal FC,41,25.0,35,€9.41m,€385.75m,[]
184,2013,Premier-League,Liverpool FC,36,24.6,25,€8.77m,€315.75m,[]
185,2013,Premier-League,Tottenham Hotspur,41,24.4,22,€7.05m,€288.95m,[]
186,2013,Premier-League,Everton FC,34,26.5,23,€6.18m,€210.00m,[]
187,2013,Premier-League,Newcastle United,37,25.3,27,€4.66m,€172.30m,[]
188,2013,Premier-League,Southampton FC,35,24.7,17,€3.76m,€131.50m,[]
189,2013,Premier-League,Swansea City,36,26.1,28,€3.58m,€128.93m,[]
190,2013,Premier-League,Sunderland AFC,39,26.0,28,€3.13m,€122.00m,[]
191,2013,Premier-League,Fulham FC,48,26.4,36,€2.35m,€112.65m,[]
192,2013,Premier-League,West Ham United,45,26.3,26,€2.43m,€109.50m,[]
193,2013,Premier-League,Aston Villa,36,25.2,22,€3.04m,€109.50m,[]
194,2013,Premier-League,Stoke City,33,27.1,23,€3.17m,€104.70m,[]
195,2013,Premier-League,West Bromwich Albion,33,27.7,24,€2.75m,€90.80m,[]
196,2013,Premier-League,Norwich City,32,27.0,18,€2.79m,€89.30m,[]
197,2013,Premier-League,Cardiff City,42,25.9,26,€2.09m,€87.90m,['English 2nd tier champion 12/13']
198,2013,Premier-League,Crystal Palace,45,27.2,25,€1.53m,€68.70m,[]
199,2013,Premier-League,Hull City,34,27.7,24,€2.00m,€68.15m,[]
200,2014,Premier-League,Chelsea FC,38,25.4,28,€14.66m,€557.25m,[]
201,2014,Premier-League,Manchester United,43,25.4,26,€11.75m,€505.40m,[]
202,2014,Premier-League,Manchester City,34,27.1,27,€13.18m,€448.25m,['English Champion 13/14']
203,2014,Premier-League,Arsenal FC,42,24.5,30,€9.88m,€414.75m,['FA Cup Winner 13/14']
204,2014,Premier-League,Liverpool FC,35,24.8,21,€9.28m,€324.85m,[]
205,2014,Premier-League,Tottenham Hotspur,42,25.2,25,€7.24m,€304.15m,[]
206,2014,Premier-League,Southampton FC,37,25.1,20,€5.68m,€210.25m,[]
207,2014,Premier-League,Everton FC,40,25.7,22,€4.57m,€182.85m,[]
208,2014,Premier-League,Newcastle United,42,24.4,28,€3.33m,€140.00m,[]
209,2014,Premier-League,West Ham United,36,26.2,21,€3.78m,€135.90m,[]
210,2014,Premier-League,Swansea City,36,25.8,26,€3.63m,€130.75m,[]
211,2014,Premier-League,Hull City,35,27.5,25,€3.35m,€117.10m,[]
212,2014,Premier-League,Aston Villa,38,25.9,20,€3.01m,€114.25m,[]
213,2014,Premier-League,Queens Park Rangers,41,26.6,25,€2.74m,€112.25m,[]
214,2014,Premier-League,Stoke City,30,28.0,23,€3.68m,€110.50m,[]
215,2014,Premier-League,Crystal Palace,42,27.6,26,€2.32m,€97.25m,[]
216,2014,Premier-League,West Bromwich Albion,34,27.0,23,€2.82m,€95.95m,[]
217,2014,Premier-League,Sunderland AFC,34,26.3,20,€2.68m,€91.00m,[]
218,2014,Premier-League,Leicester City,37,27.4,19,€1.80m,€66.70m,['English 2nd tier champion 13/14']
219,2014,Premier-League,Burnley FC,30,27.0,13,€1.75m,€52.55m,[]
220,2015,Premier-League,Chelsea FC,40,25.2,31,€13.84m,€553.50m,['English Champion 14/15']
221,2015,Premier-League,Manchester City,38,25.9,27,€13.14m,€499.35m,[]
222,2015,Premier-League,Arsenal FC,41,25.2,30,€11.17m,€457.85m,['FA Cup Winner 14/15']
223,2015,Premier-League,Manchester United,44,24.1,27,€10.00m,€439.85m,[]
224,2015,Premier-League,Liverpool FC,44,23.9,27,€8.53m,€375.25m,[]
225,2015,Premier-League,Tottenham Hotspur,31,24.2,16,€12.00m,€371.85m,[]
226,2015,Premier-League,Everton FC,39,26.1,22,€6.41m,€249.85m,[]
227,2015,Premier-League,Southampton FC,35,25.6,20,€6.44m,€225.50m,[]
228,2015,Premier-League,West Ham United,50,24.7,28,€4.03m,€201.33m,[]
229,2015,Premier-League,Newcastle United,42,25.2,28,€4.71m,€198.00m,[]
230,2015,Premier-League,Leicester City,35,27.3,21,€4.60m,€161.10m,[]
231,2015,Premier-League,Stoke City,31,27.9,24,€4.74m,€147.00m,[]
232,2015,Premier-League,Swansea City,36,26.4,27,€4.05m,€145.80m,[]
233,2015,Premier-League,Watford FC,39,27.8,35,€3.51m,€137.00m,[]
234,2015,Premier-League,Crystal Palace,38,27.2,20,€3.57m,€135.70m,[]
235,2015,Premier-League,Aston Villa,44,25.1,24,€2.68m,€117.95m,[]
236,2015,Premier-League,Norwich City,41,27.0,23,€2.85m,€116.90m,[]
237,2015,Premier-League,West Bromwich Albion,35,26.9,22,€3.23m,€113.10m,[]
238,2015,Premier-League,Sunderland AFC,42,27.0,27,€2.65m,€111.25m,[]
239,2015,Premier-League,AFC Bournemouth,49,25.6,22,€2.04m,€99.90m,['English 2nd tier champion 14/15']
240,2016,Premier-League,Chelsea FC,49,25.4,41,€14.01m,€686.70m,[]
241,2016,Premier-League,Manchester City,35,26.9,29,€16.47m,€576.50m,[]
242,2016,Premier-League,Tottenham Hotspur,38,24.1,20,€14.31m,€543.65m,[]
243,2016,Premier-League,Arsenal FC,42,25.3,26,€12.90m,€542.00m,[]
244,2016,Premier-League,Manchester United,42,25.0,26,€12.65m,€531.45m,['FA Cup Winner 15/16']
245,2016,Premier-League,Liverpool FC,38,24.9,24,€11.20m,€425.65m,[]
246,2016,Premier-League,Everton FC,39,26.4,26,€7.98m,€311.25m,[]
247,2016,Premier-League,West Ham United,44,25.1,29,€6.21m,€273.05m,[]
248,2016,Premier-League,Southampton FC,36,25.9,19,€7.33m,€263.75m,[]
249,2016,Premier-League,Crystal Palace,45,26.6,26,€5.08m,€228.43m,[]
250,2016,Premier-League,Leicester City,31,27.1,22,€7.05m,€218.65m,['English Champion 15/16']
251,2016,Premier-League,Stoke City,34,27.7,27,€5.47m,€186.00m,[]
252,2016,Premier-League,Watford FC,46,27.3,37,€3.82m,€175.65m,[]
253,2016,Premier-League,Swansea City,37,27.4,28,€4.25m,€157.10m,[]
254,2016,Premier-League,Hull City,42,26.5,24,€3.23m,€135.85m,[]
255,2016,Premier-League,Sunderland AFC,42,25.8,27,€3.14m,€132.00m,[]
256,2016,Premier-League,AFC Bournemouth,41,24.8,16,€3.21m,€131.60m,[]
257,2016,Premier-League,Middlesbrough FC,35,27.9,21,€3.68m,€128.80m,[]
258,2016,Premier-League,West Bromwich Albion,30,27.7,18,€4.11m,€123.20m,[]
259,2016,Premier-League,Burnley FC,36,27.2,15,€2.98m,€107.18m,['English 2nd tier champion 15/16']
260,2017,Premier-League,Manchester City,32,25.5,22,€31.53m,€1.01bn,[]
261,2017,Premier-League,Chelsea FC,46,25.3,33,€19.22m,€884.25m,['English Champion 16/17']
262,2017,Premier-League,Liverpool FC,35,25.4,21,€24.50m,€857.50m,[]
263,2017,Premier-League,Manchester United,35,26.6,23,€24.27m,€849.50m,['Europa League Winner 16/17']
264,2017,Premier-League,Tottenham Hotspur,34,25.2,22,€24.40m,€829.60m,[]
265,2017,Premier-League,Arsenal FC,45,25.4,27,€15.42m,€694.00m,['FA Cup Winner 16/17']
266,2017,Premier-League,Everton FC,48,25.4,31,€7.94m,€381.25m,[]
267,2017,Premier-League,Leicester City,34,27.0,22,€8.95m,€304.25m,[]
268,2017,Premier-League,Southampton FC,29,26.4,16,€10.24m,€297.00m,[]
269,2017,Premier-League,West Ham United,41,25.7,25,€6.36m,€260.60m,[]
270,2017,Premier-League,Crystal Palace,41,26.3,23,€5.38m,€220.73m,[]
271,2017,Premier-League,Newcastle United,37,25.9,27,€5.63m,€208.28m,['English 2nd tier champion 16/17']
272,2017,Premier-League,Watford FC,37,27.4,28,€5.30m,€196.00m,[]
273,2017,Premier-League,Stoke City,35,26.8,27,€5.50m,€192.45m,[]
274,2017,Premier-League,Burnley FC,30,28.3,16,€5.64m,€169.30m,[]
275,2017,Premier-League,West Bromwich Albion,33,27.0,17,€5.03m,€165.95m,[]
276,2017,Premier-League,Swansea City,36,26.8,25,€4.60m,€165.49m,[]
277,2017,Premier-League,Brighton & Hove Albion,39,27.3,27,€3.80m,€148.20m,[]
278,2017,Premier-League,AFC Bournemouth,35,26.4,14,€4.13m,€144.50m,[]
279,2017,Premier-League,Huddersfield Town,35,26.1,19,€3.03m,€106.05m,[]
280,2018,Premier-League,Manchester City,47,24.6,36,€25.61m,€1.20bn,['English Champion 17/18']
281,2018,Premier-League,Liverpool FC,39,25.2,25,€30.06m,€1.17bn,[]
282,2018,Premier-League,Chelsea FC,54,26.2,40,€21.60m,€1.17bn,['FA Cup Winner 17/18']
283,2018,Premier-League,Tottenham Hotspur,34,26.0,20,€26.43m,€898.60m,[]
284,2018,Premier-League,Manchester United,36,25.9,23,€22.16m,€797.60m,[]
285,2018,Premier-League,Arsenal FC,42,25.4,28,€15.69m,€659.05m,[]
286,2018,Premier-League,Everton FC,40,26.6,29,€13.23m,€529.10m,[]
287,2018,Premier-League,Leicester City,37,26.9,27,€11.73m,€434.10m,[]
288,2018,Premier-League,West Ham United,37,27.1,24,€9.70m,€359.00m,[]
289,2018,Premier-League,AFC Bournemouth,37,26.2,17,€8.38m,€310.00m,[]
290,2018,Premier-League,Southampton FC,40,25.5,19,€7.64m,€305.40m,[]
291,2018,Premier-League,Wolverhampton Wanderers,40,24.5,26,€7.57m,€302.90m,['English 2nd tier champion 17/18']
292,2018,Premier-League,Crystal Palace,36,26.9,21,€8.03m,€289.00m,[]
293,2018,Premier-League,Fulham FC,33,26.2,26,€7.70m,€254.25m,[]
294,2018,Premier-League,Newcastle United,37,26.6,25,€6.61m,€244.65m,[]
295,2018,Premier-League,Watford FC,39,26.7,32,€6.13m,€239.10m,[]
296,2018,Premier-League,Burnley FC,33,28.6,14,€5.98m,€197.25m,[]
297,2018,Premier-League,Brighton & Hove Albion,41,26.3,29,€4.74m,€194.35m,[]
298,2018,Premier-League,Huddersfield Town,33,25.8,21,€4.17m,€137.45m,[]
299,2018,Premier-League,Cardiff City,35,27.8,21,€3.23m,€113.00m,[]
300,2019,Premier-League,Manchester City,35,25.4,25,€29.96m,€1.05bn,"['English Champion 18/19', 'FA Cup Winner 18/19']"
301,2019,Premier-League,Liverpool FC,56,23.8,32,€17.90m,€1.00bn,['Champions League Winner 18/19']
302,2019,Premier-League,Tottenham Hotspur,36,25.3,22,€22.41m,€806.80m,[]
303,2019,Premier-League,Chelsea FC,36,24.7,23,€19.61m,€705.85m,['Europa League Winner 18/19']
304,2019,Premier-League,Manchester United,43,24.4,26,€15.59m,€670.45m,[]
305,2019,Premier-League,Arsenal FC,38,24.8,24,€15.99m,€607.65m,[]
306,2019,Premier-League,Everton FC,35,26.5,22,€12.02m,€420.55m,[]
307,2019,Premier-League,Leicester City,32,26.4,19,€12.85m,€411.10m,[]
308,2019,Premier-League,Wolverhampton Wanderers,44,23.6,30,€7.28m,€320.33m,[]
309,2019,Premier-League,West Ham United,38,27.0,25,€7.99m,€303.60m,[]
310,2019,Premier-League,AFC Bournemouth,39,25.4,17,€6.98m,€272.18m,[]
311,2019,Premier-League,Newcastle United,41,26.6,25,€6.16m,€252.48m,[]
312,2019,Premier-League,Aston Villa,38,26.2,22,€6.10m,€231.70m,[]
313,2019,Premier-League,Southampton FC,36,25.0,20,€5.85m,€210.75m,[]
314,2019,Premier-League,Brighton & Hove Albion,45,25.3,29,€4.46m,€200.78m,[]
315,2019,Premier-League,Watford FC,43,26.2,27,€4.64m,€199.60m,[]
316,2019,Premier-League,Crystal Palace,33,27.4,18,€5.74m,€189.33m,[]
317,2019,Premier-League,Burnley FC,35,26.8,12,€4.68m,€163.88m,[]
318,2019,Premier-League,Norwich City,38,26.0,25,€3.82m,€145.33m,['English 2nd tier champion 18/19']
319,2019,Premier-League,Sheffield United,34,27.9,16,€4.08m,€138.60m,[]
320,2020,Premier-League,Manchester City,36,25.3,23,€29.01m,€1.04bn,[]
321,2020,Premier-League,Liverpool FC,43,24.9,28,€22.55m,€969.65m,['English Champion 19/20']
322,2020,Premier-League,Chelsea FC,39,25.7,23,€22.80m,€889.20m,[]
323,2020,Premier-League,Manchester United,39,25.4,25,€19.74m,€770.05m,[]
324,2020,Premier-League,Tottenham Hotspur,41,25.2,23,€17.16m,€703.50m,[]
325,2020,Premier-League,Arsenal FC,42,24.9,27,€14.74m,€619.25m,['FA Cup Winner 19/20']
326,2020,Premier-League,Everton FC,44,25.2,27,€11.62m,€511.20m,[]
327,2020,Premier-League,Leicester City,40,25.8,26,€12.77m,€510.60m,[]
328,2020,Premier-League,Wolverhampton Wanderers,38,24.4,32,€11.85m,€450.30m,[]
329,2020,Premier-League,Aston Villa,53,23.9,24,€8.13m,€430.70m,[]
330,2020,Premier-League,West Ham United,39,27.0,23,€8.59m,€334.90m,[]
331,2020,Premier-League,Brighton & Hove Albion,46,24.9,30,€6.31m,€290.40m,[]
332,2020,Premier-League,Southampton FC,39,25.0,22,€7.25m,€282.80m,[]
333,2020,Premier-League,Newcastle United,33,27.4,19,€7.74m,€255.35m,[]
334,2020,Premier-League,Fulham FC,38,27.0,30,€6.31m,€239.75m,[]
335,2020,Premier-League,Leeds United,39,25.1,24,€6.11m,€238.10m,['English 2nd tier champion 19/20']
336,2020,Premier-League,Crystal Palace,36,28.2,18,€5.38m,€193.85m,[]
337,2020,Premier-League,Sheffield United,40,25.4,16,€3.75m,€149.85m,[]
338,2020,Premier-League,West Bromwich Albion,43,26.6,18,€3.28m,€141.15m,[]
339,2020,Premier-League,Burnley FC,32,27.1,11,€4.13m,€132.30m,[]
340,2021,Premier-League,Manchester City,39,24.7,23,€25.74m,€1.00bn,['English Champion 20/21']
341,2021,Premier-League,Liverpool FC,49,24.5,29,€18.75m,€918.90m,[]
342,2021,Premier-League,Chelsea FC,44,25.6,25,€20.78m,€914.50m,['Champions League Winner 20/21']
343,2021,Premier-League,Manchester United,43,26.0,28,€17.89m,€769.15m,[]
344,2021,Premier-League,Tottenham Hotspur,45,24.0,26,€15.32m,€689.35m,[]
345,2021,Premier-League,Arsenal FC,41,24.0,24,€14.95m,€613.05m,[]
346,2021,Premier-League,Leicester City,40,25.7,25,€13.16m,€526.55m,['FA Cup Winner 20/21']
347,2021,Premier-League,Aston Villa,44,24.8,21,€11.09m,€487.75m,[]
348,2021,Premier-League,Everton FC,42,26.0,24,€11.41m,€479.05m,[]
349,2021,Premier-League,Wolverhampton Wanderers,38,24.8,30,€9.92m,€376.95m,[]
350,2021,Premier-League,West Ham United,37,26.3,20,€9.59m,€354.90m,[]
351,2021,Premier-League,Brighton & Hove Albion,43,24.6,31,€7.40m,€318.00m,[]
352,2021,Premier-League,Newcastle United,34,27.9,19,€9.23m,€313.90m,[]
353,2021,Premier-League,Leeds United,35,24.0,20,€8.56m,€299.45m,[]
354,2021,Premier-League,Southampton FC,33,25.6,19,€8.31m,€274.30m,[]
355,2021,Premier-League,Brentford FC,38,24.7,27,€7.19m,€273.30m,[]
356,2021,Premier-League,Crystal Palace,33,26.5,16,€8.21m,€271.05m,[]
357,2021,Premier-League,Norwich City,45,24.7,29,€3.63m,€163.20m,['English 2nd tier champion 20/21']
358,2021,Premier-League,Watford FC,47,26.4,35,€3.32m,€156.20m,[]
359,2021,Premier-League,Burnley FC,35,27.9,16,€3.94m,€137.85m,[]
360,2022,Premier-League,Manchester City,34,26.0,21,€33.70m,€1.15bn,['English Champion 21/22']
361,2022,Premier-League,Arsenal FC,42,24.0,25,€23.83m,€1.00bn,[]
362,2022,Premier-League,Chelsea FC,43,25.2,27,€23.14m,€994.95m,[]
363,2022,Premier-League,Manchester United,48,25.4,29,€17.67m,€848.00m,[]
364,2022,Premier-League,Liverpool FC,39,25.6,24,€20.82m,€811.85m,['FA Cup Winner 21/22']
365,2022,Premier-League,Tottenham Hotspur,34,25.9,21,€19.09m,€649.10m,[]
366,2022,Premier-League,Newcastle United,38,28.3,22,€14.25m,€541.60m,[]
367,2022,Premier-League,Brighton & Hove Albion,42,24.1,28,€12.61m,€529.80m,[]
368,2022,Premier-League,Aston Villa,43,25.4,23,€11.85m,€509.55m,[]
369,2022,Premier-League,Wolverhampton Wanderers,43,25.8,34,€11.57m,€497.65m,[]
370,2022,Premier-League,Leicester City,38,26.4,23,€12.92m,€490.80m,[]
371,2022,Premier-League,West Ham United,44,25.4,24,€10.59m,€465.75m,[]
372,2022,Premier-League,Southampton FC,46,24.8,25,€9.13m,€419.95m,[]
373,2022,Premier-League,Everton FC,40,26.9,21,€10.33m,€413.15m,[]
374,2022,Premier-League,Nottingham Forest,50,26.6,29,€7.53m,€376.25m,[]
375,2022,Premier-League,Brentford FC,36,25.3,26,€10.31m,€371.20m,[]
376,2022,Premier-League,Leeds United,47,24.0,31,€7.34m,€345.15m,[]
377,2022,Premier-League,Crystal Palace,39,25.4,19,€8.28m,€323.05m,[]
378,2022,Premier-League,Fulham FC,47,25.9,34,€6.28m,€295.25m,['English 2nd tier champion 21/22']
379,2022,Premier-League,AFC Bournemouth,47,25.0,23,€6.11m,€287.20m,[]
380,2023,Premier-League,Manchester City,36,25.7,21,€40.63m,€1.46bn,"['English Champion 22/23', 'FA Cup Winner 22/23', 'Champions League Winner 22/23']"
381,2023,Premier-League,Arsenal FC,40,24.6,23,€30.08m,€1.20bn,[]
382,2023,Premier-League,Chelsea FC,56,22.2,26,€18.12m,€1.01bn,[]
383,2023,Premier-League,Liverpool FC,45,24.2,30,€21.24m,€955.85m,[]
384,2023,Premier-League,Tottenham Hotspur,41,25.6,27,€20.45m,€838.50m,[]
385,2023,Premier-League,Manchester United,46,24.9,27,€17.58m,€808.75m,[]
386,2023,Premier-League,Aston Villa,45,25.0,23,€15.78m,€709.90m,[]
387,2023,Premier-League,Newcastle United,45,26.3,21,€14.50m,€652.65m,[]
388,2023,Premier-League,Brighton & Hove Albion,49,24.2,32,€10.70m,€524.40m,[]
389,2023,Premier-League,Nottingham Forest,46,26.6,35,€10.90m,€501.35m,[]
390,2023,Premier-League,West Ham United,36,26.6,19,€13.54m,€487.50m,['Conference League winner 22/23']
391,2023,Premier-League,Crystal Palace,40,25.1,17,€11.17m,€446.78m,[]
392,2023,Premier-League,Wolverhampton Wanderers,47,23.9,32,€9.43m,€443.23m,[]
393,2023,Premier-League,Brentford FC,42,25.0,29,€10.21m,€429.03m,[]
394,2023,Premier-League,AFC Bournemouth,42,25.7,26,€9.57m,€401.90m,[]
395,2023,Premier-League,Everton FC,34,26.8,16,€11.52m,€391.75m,[]
396,2023,Premier-League,Fulham FC,35,26.9,31,€10.98m,€384.35m,[]
397,2023,Premier-League,Burnley FC,39,25.3,30,€7.01m,€273.48m,['English 2nd tier champion 22/23']
398,2023,Premier-League,Sheffield United,45,24.7,26,€3.39m,€152.45m,[]
399,2023,Premier-League,Luton Town,46,25.7,22,€3.06m,€140.90m,[]
400,2024,Premier-League,Manchester City,25,27.5,16,€50.53m,€1.26bn,['English Champion 23/24']
401,2024,Premier-League,Arsenal FC,24,26.5,18,€48.65m,€1.17bn,[]
402,2024,Premier-League,Chelsea FC,30,24.0,20,€32.11m,€963.20m,[]
403,2024,Premier-League,Liverpool FC,24,26.5,18,€38.79m,€931.00m,[]
404,2024,Premier-League,Manchester United,28,26.3,19,€30.51m,€854.15m,['FA Cup Winner 23/24']
405,2024,Premier-League,Tottenham Hotspur,27,25.4,18,€29.20m,€788.30m,[]
406,2024,Premier-League,Newcastle United,31,27.9,14,€21.21m,€657.65m,[]
407,2024,Premier-League,Aston Villa,25,26.9,17,€24.62m,€615.45m,[]
408,2024,Premier-League,Brighton & Hove Albion,29,25.5,21,€19.81m,€574.60m,[]
409,2024,Premier-League,West Ham United,24,28.8,17,€20.06m,€481.50m,[]
410,2024,Premier-League,Crystal Palace,24,27.3,12,€18.25m,€438.00m,[]
411,2024,Premier-League,Nottingham Forest,26,26.4,20,€16.45m,€427.70m,[]
412,2024,Premier-League,Brentford FC,29,24.7,21,€13.90m,€403.03m,[]
413,2024,Premier-League,Wolverhampton Wanderers,29,26.3,24,€13.09m,€379.70m,[]
414,2024,Premier-League,AFC Bournemouth,24,25.6,17,€14.79m,€354.85m,[]
415,2024,Premier-League,Everton FC,24,27.8,14,€14.71m,€353.10m,[]
416,2024,Premier-League,Fulham FC,23,28.0,19,€15.04m,€346.00m,[]
417,2024,Premier-League,Southampton FC,32,26.1,16,€8.85m,€283.20m,[]
418,2024,Premier-League,Leicester City,28,26.6,19,€9.84m,€275.60m,['English 2nd tier champion 23/24']
419,2024,Premier-League,Ipswich Town,27,26.6,14,€7.24m,€195.40m,[]
